66.87543,79.65109,7408.84233,2.36087,17.97583
41.68675,58.27584,3495.16153,0.34554,-0.41929
123.51100,58.68924,3669.46607,0.09550,-0.51836
112.36164,57.33201,3499.18330,0.23236,-0.49313
20.73410,65.13295,4669.35734,3.89586,18.03959
10.25507,40.61856,2293.01103,12.66686,703.29547
59.43713,42.42966,1834.69373,1.21137,1.59281
134.39297,55.09981,3078.75764,-0.10918,-0.79329
76.02083,44.75383,2038.12784,0.79116,0.53901
