28.36657,64.28666,4970.08603,4.11564,22.65588
0.87158,15.05526,283.29318,7.57868,168.98127
16.15464,27.10082,876.43122,6.60216,84.85167
13.29263,23.47968,687.32254,7.43636,114.89924
4.68831,31.83180,1159.33955,9.21807,109.32023
2.60402,23.26263,639.89179,13.23464,247.46340
13.24786,23.91154,593.55136,3.77001,20.73499
114.52728,24.39309,634.04253,0.85259,7.42700
22.86789,30.71627,1001.18168,3.10881,14.16599
